srniel_damage_rank,formula,material_id,parameter,ddde_mev_per_g,ddde_to_p_mev_per_g,dddp_mev_per_g,rf_min_pct,rf_mid_pct,rf_max_pct,grf_min_pct,grf_mid_pct,grf_max_pct,has_fallback_ed,density_g_cm3,manifest_density_g_cm3,density_matches_manifest,active_layer_name,active_layer_formula,electron_niel_file,proton_niel_file,electron_niel_matches_candidate,proton_niel_matches_candidate,omere_status,validated_candidate_layer,source_file
58,ZnO,JVASP-17188,Isc,107464000.0,107464000.0,878813000.0,99.7003,99.7003,99.7003,99.618,99.618,99.618,True,7.009,7.009,True,ZnO,ZnO,C:\LUMENS\sadc_edit_active_pilot_20260523_120915\candidate_niel\NIEL_e_ZnO_JVASP-17188.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120915\candidate_niel\NIEL_p_ZnO_JVASP-17188.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/58_ZnO_JVASP-17188.dat
58,ZnO,JVASP-17188,Voc,107464000.0,49617400.0,878813000.0,95.6927,95.6927,95.6927,,,,True,7.009,7.009,True,ZnO,ZnO,C:\LUMENS\sadc_edit_active_pilot_20260523_120915\candidate_niel\NIEL_e_ZnO_JVASP-17188.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120915\candidate_niel\NIEL_p_ZnO_JVASP-17188.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/58_ZnO_JVASP-17188.dat
58,ZnO,JVASP-17188,Pmax,107464000.0,58049800.0,878813000.0,96.9488,96.9488,96.9488,96.8688,96.8688,96.8688,True,7.009,7.009,True,ZnO,ZnO,C:\LUMENS\sadc_edit_active_pilot_20260523_120915\candidate_niel\NIEL_e_ZnO_JVASP-17188.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120915\candidate_niel\NIEL_p_ZnO_JVASP-17188.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/58_ZnO_JVASP-17188.dat
58,ZnO,JVASP-17188,Ipm,107464000.0,107464000.0,878813000.0,99.5629,99.5629,99.5629,99.4807,99.4807,99.4807,True,7.009,7.009,True,ZnO,ZnO,C:\LUMENS\sadc_edit_active_pilot_20260523_120915\candidate_niel\NIEL_e_ZnO_JVASP-17188.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120915\candidate_niel\NIEL_p_ZnO_JVASP-17188.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/58_ZnO_JVASP-17188.dat
58,ZnO,JVASP-17188,Vpm,107464000.0,21216800.0,878813000.0,94.2961,94.2961,94.2961,,,,True,7.009,7.009,True,ZnO,ZnO,C:\LUMENS\sadc_edit_active_pilot_20260523_120915\candidate_niel\NIEL_e_ZnO_JVASP-17188.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120915\candidate_niel\NIEL_p_ZnO_JVASP-17188.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/58_ZnO_JVASP-17188.dat
59,ScVO4,JVASP-11823,Isc,84822800.0,84822800.0,856205000.0,99.714,99.714,99.714,99.6316,99.6316,99.6316,True,3.698,3.698,True,ScVO4,ScVO4,C:\LUMENS\sadc_edit_active_pilot_20260523_121053\candidate_niel\NIEL_e_ScVO4_JVASP-11823.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121053\candidate_niel\NIEL_p_ScVO4_JVASP-11823.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/59_ScVO4_JVASP-11823.dat
59,ScVO4,JVASP-11823,Voc,84822800.0,39163700.0,856205000.0,95.7673,95.7673,95.7673,,,,True,3.698,3.698,True,ScVO4,ScVO4,C:\LUMENS\sadc_edit_active_pilot_20260523_121053\candidate_niel\NIEL_e_ScVO4_JVASP-11823.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121053\candidate_niel\NIEL_p_ScVO4_JVASP-11823.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/59_ScVO4_JVASP-11823.dat
59,ScVO4,JVASP-11823,Pmax,84822800.0,45819400.0,856205000.0,97.0506,97.0506,97.0506,96.9704,96.9704,96.9704,True,3.698,3.698,True,ScVO4,ScVO4,C:\LUMENS\sadc_edit_active_pilot_20260523_121053\candidate_niel\NIEL_e_ScVO4_JVASP-11823.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121053\candidate_niel\NIEL_p_ScVO4_JVASP-11823.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/59_ScVO4_JVASP-11823.dat
59,ScVO4,JVASP-11823,Ipm,84822800.0,84822800.0,856205000.0,99.5828,99.5828,99.5828,99.5006,99.5006,99.5006,True,3.698,3.698,True,ScVO4,ScVO4,C:\LUMENS\sadc_edit_active_pilot_20260523_121053\candidate_niel\NIEL_e_ScVO4_JVASP-11823.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121053\candidate_niel\NIEL_p_ScVO4_JVASP-11823.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/59_ScVO4_JVASP-11823.dat
59,ScVO4,JVASP-11823,Vpm,84822800.0,16746700.0,856205000.0,94.3683,94.3683,94.3683,,,,True,3.698,3.698,True,ScVO4,ScVO4,C:\LUMENS\sadc_edit_active_pilot_20260523_121053\candidate_niel\NIEL_e_ScVO4_JVASP-11823.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121053\candidate_niel\NIEL_p_ScVO4_JVASP-11823.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/59_ScVO4_JVASP-11823.dat
60,Li3VB2O6,JVASP-40731,Isc,232166000.0,232166000.0,820911000.0,99.6801,99.6801,99.6801,99.5978,99.5978,99.5978,True,2.768,2.768,True,Li3VB2O6,Li3VB2O6,C:\LUMENS\sadc_edit_active_pilot_20260523_121231\candidate_niel\NIEL_e_Li3VB2O6_JVASP-40731.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121231\candidate_niel\NIEL_p_Li3VB2O6_JVASP-40731.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/60_Li3VB2O6_JVASP-40731.dat
60,Li3VB2O6,JVASP-40731,Voc,232166000.0,107194000.0,820911000.0,95.6934,95.6934,95.6934,,,,True,2.768,2.768,True,Li3VB2O6,Li3VB2O6,C:\LUMENS\sadc_edit_active_pilot_20260523_121231\candidate_niel\NIEL_e_Li3VB2O6_JVASP-40731.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121231\candidate_niel\NIEL_p_Li3VB2O6_JVASP-40731.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/60_Li3VB2O6_JVASP-40731.dat
60,Li3VB2O6,JVASP-40731,Pmax,232166000.0,125411000.0,820911000.0,96.9213,96.9213,96.9213,96.8413,96.8413,96.8413,True,2.768,2.768,True,Li3VB2O6,Li3VB2O6,C:\LUMENS\sadc_edit_active_pilot_20260523_121231\candidate_niel\NIEL_e_Li3VB2O6_JVASP-40731.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121231\candidate_niel\NIEL_p_Li3VB2O6_JVASP-40731.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/60_Li3VB2O6_JVASP-40731.dat
60,Li3VB2O6,JVASP-40731,Ipm,232166000.0,232166000.0,820911000.0,99.5335,99.5335,99.5335,99.4513,99.4513,99.4513,True,2.768,2.768,True,Li3VB2O6,Li3VB2O6,C:\LUMENS\sadc_edit_active_pilot_20260523_121231\candidate_niel\NIEL_e_Li3VB2O6_JVASP-40731.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121231\candidate_niel\NIEL_p_Li3VB2O6_JVASP-40731.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/60_Li3VB2O6_JVASP-40731.dat
60,Li3VB2O6,JVASP-40731,Vpm,232166000.0,45836900.0,820911000.0,94.3852,94.3852,94.3852,,,,True,2.768,2.768,True,Li3VB2O6,Li3VB2O6,C:\LUMENS\sadc_edit_active_pilot_20260523_121231\candidate_niel\NIEL_e_Li3VB2O6_JVASP-40731.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121231\candidate_niel\NIEL_p_Li3VB2O6_JVASP-40731.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/60_Li3VB2O6_JVASP-40731.dat
61,Na2GaNiF7,JVASP-57312,Isc,252194000.0,252194000.0,893812000.0,99.652,99.652,99.652,99.5697,99.5697,99.5697,True,3.726,3.726,True,Na2GaNiF7,Na2GaNiF7,C:\LUMENS\sadc_edit_active_pilot_20260523_121409\candidate_niel\NIEL_e_Na2GaNiF7_JVASP-57312.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121409\candidate_niel\NIEL_p_Na2GaNiF7_JVASP-57312.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/61_Na2GaNiF7_JVASP-57312.dat
61,Na2GaNiF7,JVASP-57312,Voc,252194000.0,116441000.0,893812000.0,95.5171,95.5171,95.5171,,,,True,3.726,3.726,True,Na2GaNiF7,Na2GaNiF7,C:\LUMENS\sadc_edit_active_pilot_20260523_121409\candidate_niel\NIEL_e_Na2GaNiF7_JVASP-57312.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121409\candidate_niel\NIEL_p_Na2GaNiF7_JVASP-57312.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/61_Na2GaNiF7_JVASP-57312.dat
61,Na2GaNiF7,JVASP-57312,Pmax,252194000.0,136230000.0,893812000.0,96.6804,96.6804,96.6804,96.6006,96.6006,96.6006,True,3.726,3.726,True,Na2GaNiF7,Na2GaNiF7,C:\LUMENS\sadc_edit_active_pilot_20260523_121409\candidate_niel\NIEL_e_Na2GaNiF7_JVASP-57312.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121409\candidate_niel\NIEL_p_Na2GaNiF7_JVASP-57312.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/61_Na2GaNiF7_JVASP-57312.dat
61,Na2GaNiF7,JVASP-57312,Ipm,252194000.0,252194000.0,893812000.0,99.4927,99.4927,99.4927,99.4105,99.4105,99.4105,True,3.726,3.726,True,Na2GaNiF7,Na2GaNiF7,C:\LUMENS\sadc_edit_active_pilot_20260523_121409\candidate_niel\NIEL_e_Na2GaNiF7_JVASP-57312.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121409\candidate_niel\NIEL_p_Na2GaNiF7_JVASP-57312.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/61_Na2GaNiF7_JVASP-57312.dat
61,Na2GaNiF7,JVASP-57312,Vpm,252194000.0,49791100.0,893812000.0,94.1838,94.1838,94.1838,,,,True,3.726,3.726,True,Na2GaNiF7,Na2GaNiF7,C:\LUMENS\sadc_edit_active_pilot_20260523_121409\candidate_niel\NIEL_e_Na2GaNiF7_JVASP-57312.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121409\candidate_niel\NIEL_p_Na2GaNiF7_JVASP-57312.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/61_Na2GaNiF7_JVASP-57312.dat
62,CoC4N6,JVASP-59765,Isc,186397000.0,186397000.0,853921000.0,99.6839,99.6839,99.6839,99.6016,99.6016,99.6016,True,2.219,2.219,True,CoC4N6,CoC4N6,C:\LUMENS\sadc_edit_active_pilot_20260523_121547\candidate_niel\NIEL_e_CoC4N6_JVASP-59765.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121547\candidate_niel\NIEL_p_CoC4N6_JVASP-59765.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/62_CoC4N6_JVASP-59765.dat
62,CoC4N6,JVASP-59765,Voc,186397000.0,86061600.0,853921000.0,95.6671,95.6671,95.6671,,,,True,2.219,2.219,True,CoC4N6,CoC4N6,C:\LUMENS\sadc_edit_active_pilot_20260523_121547\candidate_niel\NIEL_e_CoC4N6_JVASP-59765.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121547\candidate_niel\NIEL_p_CoC4N6_JVASP-59765.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/62_CoC4N6_JVASP-59765.dat
62,CoC4N6,JVASP-59765,Pmax,186397000.0,100688000.0,853921000.0,96.8973,96.8973,96.8973,96.8173,96.8173,96.8173,True,2.219,2.219,True,CoC4N6,CoC4N6,C:\LUMENS\sadc_edit_active_pilot_20260523_121547\candidate_niel\NIEL_e_CoC4N6_JVASP-59765.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121547\candidate_niel\NIEL_p_CoC4N6_JVASP-59765.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/62_CoC4N6_JVASP-59765.dat
62,CoC4N6,JVASP-59765,Ipm,186397000.0,186397000.0,853921000.0,99.5391,99.5391,99.5391,99.4569,99.4569,99.4569,True,2.219,2.219,True,CoC4N6,CoC4N6,C:\LUMENS\sadc_edit_active_pilot_20260523_121547\candidate_niel\NIEL_e_CoC4N6_JVASP-59765.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121547\candidate_niel\NIEL_p_CoC4N6_JVASP-59765.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/62_CoC4N6_JVASP-59765.dat
62,CoC4N6,JVASP-59765,Vpm,186397000.0,36800700.0,853921000.0,94.3207,94.3207,94.3207,,,,True,2.219,2.219,True,CoC4N6,CoC4N6,C:\LUMENS\sadc_edit_active_pilot_20260523_121547\candidate_niel\NIEL_e_CoC4N6_JVASP-59765.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_121547\candidate_niel\NIEL_p_CoC4N6_JVASP-59765.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/62_CoC4N6_JVASP-59765.dat
