formula,material_id,particle,energy_MeV,niel_MeV_cm2_g,source_file
MoWSe2S2,JVASP-28698,electron,95.0,9.6856e-05,MoWSe2S2_JVASP-28698_e_srniel.csv
MoWSe2S2,JVASP-28698,electron,100.0,9.6698e-05,MoWSe2S2_JVASP-28698_e_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.0001,0.24935,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.00015,0.44908,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.0002,0.68041,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.00025,0.83995,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.0003,0.95647,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.00035,1.0448,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.0004,1.1134,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.00045,1.1677,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.0005,1.2113,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.00055,1.2465,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.0006,1.2751,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.00065,1.2985,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.0007,1.3176,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.00075,1.3332,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.0008,1.3458,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.00085,1.3683,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.0009,1.3881,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.00095,1.4052,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.001,1.4198,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.0015,1.4853,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.002,1.4808,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.0025,1.4515,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.003,1.4384,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.0035,1.4175,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.004,1.3916,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.0045,1.3634,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.005,1.3344,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.0055,1.3054,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.006,1.2769,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.0065,1.2492,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.007,1.2224,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.0075,1.1965,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.008,1.1717,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.0085,1.1478,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.009,1.1249,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.0095,1.103,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.01,1.0819,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.015,0.91158,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.02,0.79219,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.025,0.70356,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.03,0.63482,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.035,0.57974,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.04,0.53446,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.045,0.49649,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.05,0.46411,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.055,0.43614,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.06,0.41169,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.065,0.39011,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.07,0.37091,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.075,0.35369,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.08,0.33816,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.085,0.32407,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.09,0.31121,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.095,0.29943,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.1,0.2886,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.15,0.21397,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.2,0.17184,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.25,0.14446,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.3,0.12518,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.35,0.11076,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.4,0.099383,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.45,0.090289,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.5,0.082841,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.55,0.07662,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.6,0.071339,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.65,0.066778,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.7,0.062807,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.75,0.059282,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.8,0.056078,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.85,0.053224,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.9,0.050639,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,0.95,0.0483,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,1.0,0.046179,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,1.5,0.032342,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,2.0,0.025061,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,2.5,0.020497,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,3.0,0.017385,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,3.5,0.015145,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,4.0,0.013461,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,4.5,0.012148,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,5.0,0.011102,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,5.5,0.01024,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,6.0,0.0095199,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,6.5,0.0089132,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,7.0,0.008395,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,7.5,0.0079474,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,8.0,0.0075573,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,8.5,0.0072149,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,9.0,0.0069124,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,9.5,0.0066434,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,10.0,0.0064025,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,15.0,0.0049093,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,20.0,0.004204,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,25.0,0.003802,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,30.0,0.0035308,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,35.0,0.0033239,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,40.0,0.0031566,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,45.0,0.0030188,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,50.0,0.0029049,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,55.0,0.0028107,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,60.0,0.0027327,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,65.0,0.0026677,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,70.0,0.0026128,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,75.0,0.002566,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,80.0,0.0025253,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,85.0,0.0024893,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,90.0,0.0024569,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,95.0,0.0024272,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,100.0,0.0023995,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,150.0,0.0021812,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,200.0,0.0020453,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,250.0,0.0019847,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,300.0,0.0019727,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,350.0,0.001985,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,400.0,0.0020075,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,450.0,0.0020347,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,500.0,0.0020653,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,550.0,0.0020989,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,600.0,0.002135,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,650.0,0.002172,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,700.0,0.0022071,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,750.0,0.0022368,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,800.0,0.0022583,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,850.0,0.0022696,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,900.0,0.0022713,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,950.0,0.0022665,MoWSe2S2_JVASP-28698_p_srniel.csv
MoWSe2S2,JVASP-28698,proton,1000.0,0.0022619,MoWSe2S2_JVASP-28698_p_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.04,0.0,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.045,0.0,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.05,0.0,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.055,0.0,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.06,0.0,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.065,0.0,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.07,0.0,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.075,0.0,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.08,2.2217e-07,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.085,6.8959e-07,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.09,1.0889e-06,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.095,1.433e-06,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.1,1.7318e-06,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.15,6.6777e-06,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.2,9.9812e-06,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.25,1.2047e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.3,1.4119e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.35,1.5795e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.4,1.7236e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.45,1.8605e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.5,2.0025e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.55,2.1373e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.6,2.2661e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.65,2.3896e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.7,2.5083e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.75,2.6226e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.8,2.733e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.85,2.8396e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.9,2.9428e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,0.95,3.0428e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,1.0,3.1397e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,1.5,3.9744e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,2.0,4.632e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,2.5,5.1718e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,3.0,5.6279e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,3.5,6.0216e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,4.0,6.367e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,4.5,6.6741e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,5.0,6.9499e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,5.5,7.1998e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,6.0,7.428e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,6.5,7.6376e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,7.0,7.8311e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,7.5,8.0106e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,8.0,8.1778e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,8.5,8.3342e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,9.0,8.4808e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,9.5,8.6188e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,10.0,8.7488e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,15.0,9.7399e-05,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,20.0,0.00010386,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,25.0,0.00010839,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,30.0,0.00011171,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,35.0,0.0001142,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,40.0,0.00011611,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,45.0,0.00011758,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,50.0,0.00011872,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,55.0,0.00011961,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,60.0,0.00012032,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,65.0,0.00012087,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,70.0,0.00012131,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,75.0,0.00012166,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,80.0,0.00012194,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,85.0,0.00012216,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,90.0,0.00012234,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,95.0,0.00012248,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,electron,100.0,0.00012259,Na2GaNiF7_JVASP-57312_e_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.0001,1.617,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.00015,3.2171,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.0002,4.1548,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.00025,4.7543,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.0003,5.1403,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.00035,5.3988,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.0004,5.6222,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.00045,5.7768,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.0005,5.8824,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.00055,5.9521,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.0006,5.9952,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.00065,6.018,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.0007,6.0254,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.00075,6.0208,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.0008,6.007,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.00085,5.9859,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.0009,5.9591,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.00095,5.9278,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.001,5.8931,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.0015,5.4697,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.002,5.0482,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.0025,4.6786,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.003,4.3608,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.0035,4.087,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.004,3.8491,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.0045,3.6407,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.005,3.4565,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.0055,3.2925,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.006,3.1453,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.0065,3.0125,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.007,2.8919,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.0075,2.7819,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.008,2.681,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.0085,2.5881,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.009,2.5023,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.0095,2.4227,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.01,2.3486,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.015,1.8154,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.02,1.4944,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.025,1.2772,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.03,1.1194,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.035,0.99884,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.04,0.90349,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.045,0.82596,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.05,0.76156,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.055,0.70712,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.06,0.66021,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.065,0.6194,Na2GaNiF7_JVASP-57312_p_srniel.csv
Na2GaNiF7,JVASP-57312,proton,0.07,0.58373,Na2GaNiF7_JVASP-57312_p_srniel.csv
